[00:46:29]	Bean has connected.
[23:05:06]	Ryan Maley entered observer.
[23:05:11]	Ryan Maley exited observer at their location.
[23:05:14]	Ryan Maley has removed map entity #2925 (models/props_junk/trashdumpster01a.mdl).
[23:05:14]	Ryan Maley used command '/MapEntRemove'.
[23:05:15]	Ryan Maley has spawned 'models/props_junk/TrashDumpster01a.mdl'.
[23:05:18]	Ryan Maley entered observer.
[23:05:22]	Ryan Maley exited observer at their location.
[23:05:23]	Ryan Maley has removed map entity #2619 (models/props_junk/trashdumpster01a.mdl).
[23:05:23]	Ryan Maley used command '/MapEntRemove'.
[23:05:27]	Ryan Maley has removed map entity #2617 (models/props_junk/trashdumpster01a.mdl).
[23:05:27]	Ryan Maley used command '/MapEntRemove'.
[23:05:36]	Ryan Maley has removed map entity #2618 (models/props_junk/trashbin01a.mdl).
[23:05:36]	Ryan Maley used command '/MapEntRemove'.
[23:05:36]	Ryan Maley has removed map entity #2620 (models/props_junk/trashbin01a.mdl).
[23:05:36]	Ryan Maley used command '/MapEntRemove'.
[23:05:40]	Ryan Maley has spawned a 'Entity [952][ix_testent7]'.
[23:05:52]	Ryan Maley has spawned a 'Entity [954][ix_testent5]'.
[23:05:53]	Ryan Maley has spawned a 'Entity [955][ix_testent7]'.
[23:05:54]	Ryan Maley entered observer.
[23:05:55]	Ryan Maley exited observer at their location.
[23:06:05]	Ryan Maley has spawned 'models/props_junk/TrashBin01a.mdl'.
[23:06:14]	Ryan Maley has spawned 'models/props_junk/TrashBin01a.mdl'.
[23:06:22]	moe has connected.
[23:06:22]	Ryan Maley entered observer.
[23:06:23]	Ryan Maley exited observer at their location.
[23:06:27]	Ryan Maley entered observer.
[23:06:31]	Ryan Maley exited observer at their location.
[23:06:31]	Ryan Maley has removed map entity #1776 (models/props_junk/trashdumpster01a.mdl).
[23:06:31]	Ryan Maley used command '/MapEntRemove'.
[23:06:36]	Ryan Maley has spawned 'models/props_junk/TrashDumpster01a.mdl'.
[23:06:38]	Ryan Maley entered observer.
[23:07:18]	matt saton loaded the character 'CCA.C17-HELIX.i3.08313'
[23:07:19]	CCA.C17-HELIX.i3.08313 entered observer.
[23:07:34]	moe loaded the character 'Brian Smith'
[23:07:41]	[OOC] CCA.C17-HELIX.i3.08313: welcome
[23:07:45]	CCA.C17-HELIX.i3.08313 has spawned a 'Entity [955][ix_sewergarbagespawn]'.
[23:07:51]	[OOC] Brian Smith: im not a new guy
[23:07:57]	[OOC] CCA.C17-HELIX.i3.08313: i know
[23:07:59]	[OOC] CCA.C17-HELIX.i3.08313: just saying like
[23:08:00]	[OOC] CCA.C17-HELIX.i3.08313: welcome back
[23:08:04]	[OOC] Brian Smith: well hello then
[23:08:12]	[OOC] Brian Smith: thanks for the warm welcome
[23:08:26]	[OOC] Brian Smith: could he do the border?
[23:08:32]	CCA.C17-HELIX.i3.08313 has spawned a 'Entity [955][ix_sewergarbagespawn]'.
[23:08:35]	[OOC] CCA.C17-HELIX.i3.08313: ?
[23:08:46]	[OOC] Brian Smith: i havn't gotten a CID yet
[23:08:51]	[OOC] CCA.C17-HELIX.i3.08313: oh one sec, be right over
[23:08:53]	CCA.C17-HELIX.i3.08313 used command '/CharSetName helix'.
[23:08:56]	CCA.C17-GRID.i3.08313 used command '/CharSetName CCA.C17-HELIX.i3.08313 CCA.C17-GRID.i3.08313'.
[23:08:58]	[OOC] Brian Smith: thx
[23:08:59]	CCA.C17-GRID.i3.08313 used command '/CharSetSkin grid 3'.
[23:08:59]	CCA.C17-GRID.i3.08313 exited observer at their location.
[23:09:00]	CCA.C17-GRID.i3.08313 entered observer.
[23:09:05]	CCA.C17-GRID.i3.08313 exited observer at their location.
[23:09:06]	CCA.C17-GRID.i3.08313 entered observer.
[23:09:11]	[OOC] Brian Smith: i seem near death for some reason
[23:09:37]	[OOC] Brian Smith: wait a min
[23:09:40]	[OOC] Brian Smith: you are q
[23:09:41]	CCA.C17-GRID.i3.08313 exited observer at their location.
[23:09:58]	[OOC] CCA.C17-GRID.i3.08313: yep
[23:10:05]	[OOC] Brian Smith: were afk the whole day lmao
[23:10:10]	[OOC] CCA.C17-GRID.i3.08313: yeah i was at work
[23:10:19]	[OOC] CCA.C17-GRID.i3.08313: if you see the little pr logo next to the name
[23:10:21]	[OOC] CCA.C17-GRID.i3.08313: then it's me
[23:10:28]	[OOC] Brian Smith: what place do you work at?
[23:10:34]	[OOC] CCA.C17-GRID.i3.08313: i'd like not to say so i don't doxx myself
[23:10:38]	[OOC] CCA.C17-GRID.i3.08313: but it's a local business, a restaurant
[23:11:01]	[ME] Brian Smith: would put his right hand into his pants and would grab around, he takes out a relocation coupon and hands it to the officer.
[23:11:05]	Brian Smith ran 'drop' on item 'Relocation Coupon' (#25328)
[23:11:05]	Brian Smith has lost a 'Relocation Coupon' #25328.
[23:11:17]	[ME] CCA.C17-GRID.i3.08313: would take the relocation coupon and briefly read its front.
[23:11:19]	CCA.C17-GRID.i3.08313 ran 'take' on item 'Relocation Coupon' (#25328)
[23:11:19]	CCA.C17-GRID.i3.08313 has gained a 'Relocation Coupon' #25328.
[23:11:31]	[OOC] Brian Smith: nice
[23:11:35]	[ME] CCA.C17-GRID.i3.08313: would walk into the fenced in area and closely inspect the CID, front and back, making sure to hold it up to the light.
[23:11:47]	[OOC] Brian Smith: is a it a chain or a single restaurant?
[23:11:54]	[OOC] CCA.C17-GRID.i3.08313: single restaurant
[23:12:03]	[OOC] Brian Smith: you a waiter?
[23:12:03]	[ME] CCA.C17-GRID.i3.08313: , seemingly satisfied, would then insert the coupon into the machine.
[23:12:05]	CCA.C17-GRID.i3.08313 opened the '' #2369 container.
[23:12:07]	CCA.C17-GRID.i3.08313 closed the '' #2369 container.
[23:12:10]	[OOC] CCA.C17-GRID.i3.08313: no, chef's assistant
[23:12:14]	CCA.C17-GRID.i3.08313 ran 'drop' on item 'Relocation Coupon' (#25091)
[23:12:14]	CCA.C17-GRID.i3.08313 has lost a 'Relocation Coupon' #25091.
[23:12:18]	CCA.C17-GRID.i3.08313 has gained 10 tokens.
[23:12:25]	[OOC] Brian Smith: oh, high ranking memeber of the kitchen
[23:12:29]	[OOC] CCA.C17-GRID.i3.08313: not really
[23:12:34]	[OOC] CCA.C17-GRID.i3.08313: not the assistant chef
[23:12:38]	[OOC] CCA.C17-GRID.i3.08313: but the assistant to the chef
[23:12:43]	[OOC] CCA.C17-GRID.i3.08313: i'm basically a glorified line cook
[23:13:18]	[LOOC] CCA.C17-GRID.i3.08313: that's too early
[23:13:21]	[LOOC] CCA.C17-GRID.i3.08313: min year is 1985
[23:13:28]	[LOOC] Brian Smith: k
[23:13:30]	[LOOC] Brian Smith: void
[23:13:40]	[OOC] CCA.C17-GRID.i3.08313: i hate close up interaction with people, i have really bad social anxiety
[23:13:47]	[OOC] CCA.C17-GRID.i3.08313: so anything front of house would fucking kill me
[23:14:09]	[ME] CCA.C17-GRID.i3.08313: would take out his PDA and type a few things in.
[23:14:13]	CCA.C17-GRID.i3.08313 used command '/ViewData brian'.
[23:15:18]	CCA.C17-GRID.i3.08313 used command '/ViewData brian'.
[23:15:21]	[LOOC] Brian Smith: the matt guy, someone put in hes stupid
[23:15:33]	CCA.C17-GRID.i3.08313 used command '/ViewData brian'.
[23:16:16]	CCA.C17-GRID.i3.08313 ran 'take' on item 'Citizen ID' (#25337)
[23:16:16]	CCA.C17-GRID.i3.08313 has gained a 'Citizen ID' #25337.
[23:16:25]	[ME] CCA.C17-GRID.i3.08313: would hold out the man's newly printed CID card.
[23:16:29]	CCA.C17-GRID.i3.08313 ran 'drop' on item 'Citizen ID' (#25337)
[23:16:29]	CCA.C17-GRID.i3.08313 has lost a 'Citizen ID' #25337.
[23:16:43]	[ME] Brian Smith: would take the ID card and would say "Thanks alot officer."
[23:16:45]	Brian Smith ran 'take' on item 'Citizen ID' (#25337)
[23:16:45]	Brian Smith has gained a 'Citizen ID' #25337.
[23:17:18]	CCA.C17-GRID.i3.08313 has gained 10 tokens.
[23:17:30]	[OOC] Brian Smith: also, do i get more ammo from the quatermaster?
[23:17:34]	[OOC] CCA.C17-GRID.i3.08313: yes
[23:17:34]	CCA.C17-GRID.i3.08313 entered observer.
[23:17:42]	[OOC] Brian Smith: where is located?
[23:17:52]	Brian Smith ran 'View' on item 'Paper' (#5259)
[23:17:56]	[OOC] CCA.C17-GRID.i3.08313: you have to have one online, but if you need some more now i can give you some on my QRM
[23:18:19]	[OOC] Brian Smith: i was just wondering
[23:18:24]	CCA.C17-GRID.i3.08313 exited observer at their location.
[23:18:27]	[OOC] Brian Smith: i was gonna hop onto my i5
[23:18:28]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [3792][ix_testent7]'.
[23:18:37]	[OOC] CCA.C17-GRID.i3.08313: feel free. i'm not relaly RPing, i'm setting up looting stuff
[23:18:43]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [3792][ix_sewergarbagespawn]'.
[23:18:52]	[OOC] Brian Smith: can i test it?
[23:19:02]	Brian Smith has gained a 'Scrap Plastic' #25338.
[23:19:05]	[OOC] CCA.C17-GRID.i3.08313: yeah, the garbage cans are around the city
[23:19:07]	CCA.C17-GRID.i3.08313 entered observer.
[23:19:07]	Brian Smith opened the '' #308 container.
[23:19:11]	Brian Smith closed the '' #308 container.
[23:19:13]	[OOC] CCA.C17-GRID.i3.08313: it's the green dumpsters
[23:19:19]	[OOC] Brian Smith: yup
[23:19:22]	[OOC] CCA.C17-GRID.i3.08313: if it's not a storage entity you're good. just hit e on it
[23:19:32]	Brian Smith has gained a 'Shovel' #25339.
[23:19:35]	Brian Smith opened the '' #252 container.
[23:19:40]	Brian Smith closed the '' #252 container.
[23:19:42]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [3802][ix_sewergarbagespawn]'.
[23:19:42]	Brian Smith opened the 'Dumpster' #2548 container.
[23:19:44]	Brian Smith closed the 'Dumpster' #2548 container.
[23:20:07]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [3803][ix_sewergarbagespawn]'.
[23:20:17]	Brian Smith has gained a 'Empty Flavored Consulate Water Can' #25340.
[23:20:18]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [3803][ix_sewergarbagespawn]'.
[23:20:21]	Brian Smith has gained a 'Insulating Tape' #25341.
[23:20:39]	Brian Smith ran 'drop' on item 'Insulating Tape' (#25341)
[23:20:39]	Brian Smith has lost a 'Insulating Tape' #25341.
[23:20:40]	Brian Smith ran 'drop' on item 'Empty Flavored Consulate Water Can' (#25340)
[23:20:40]	Brian Smith has lost a 'Empty Flavored Consulate Water Can' #25340.
[23:20:42]	Brian Smith ran 'Equip' on item 'Shovel' (#25339)
[23:20:52]	Brian Smith ran 'drop' on item 'Shovel' (#25339)
[23:20:52]	Brian Smith has lost a 'Shovel' #25339.
[23:20:57]	Brian Smith has gained a 'Horse Statue' #25342.
[23:21:01]	Brian Smith has gained a 'Empty Consulate Water Can' #25343.
[23:21:04]	Brian Smith ran 'drop' on item 'Empty Consulate Water Can' (#25343)
[23:21:04]	Brian Smith has lost a 'Empty Consulate Water Can' #25343.
[23:21:05]	Brian Smith ran 'drop' on item 'Horse Statue' (#25342)
[23:21:05]	Brian Smith has lost a 'Horse Statue' #25342.
[23:21:06]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [570][ix_sewergarbagespawn]'.
[23:21:29]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [571][ix_sewergarbagespawn]'.
[23:21:43]	[OOC] Brian Smith: found somethin wierd
[23:21:46]	[OOC] CCA.C17-GRID.i3.08313: ?
[23:22:13]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [809][ix_sewergarbagespawn]'.
[23:22:18]	CCA.C17-GRID.i3.08313 has gained 10 tokens.
[23:22:18]	[OOC] Brian Smith: it seems there are magic lamps and coffee makers at the construction site enterance
[23:22:29]	[OOC] CCA.C17-GRID.i3.08313: that's not a proble
[23:22:49]	[OOC] Brian Smith: i mean there are floating lamps and coffee makers
[23:22:54]	[OOC] CCA.C17-GRID.i3.08313: they're not floating
[23:22:56]	[OOC] CCA.C17-GRID.i3.08313: they're on a countertop
[23:23:10]	[OOC] Brian Smith: the countertop is a error to me
[23:23:10]	CCA.C17-GRID.i3.08313 exited observer at their location.
[23:23:12]	CCA.C17-GRID.i3.08313 entered observer.
[23:23:15]	[OOC] CCA.C17-GRID.i3.08313: yeah that's why
[23:23:17]	[OOC] CCA.C17-GRID.i3.08313: do you have CSS isntalled
[23:23:32]	[OOC] CCA.C17-GRID.i3.08313: or CSS content
[23:23:32]	[OOC] Brian Smith: it cost money
[23:23:36]	[OOC] CCA.C17-GRID.i3.08313: the textures don't
[23:23:54]	[OOC] CCA.C17-GRID.i3.08313: look up a tutorial of how to get the textures using steamCMD
[23:24:00]	[OOC] CCA.C17-GRID.i3.08313: it's totally legal, it's just a free alternative to buying the game
[23:24:21]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [1865][ix_sewergarbagespawn]'.
[23:25:30]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [1869][ix_sewergarbagespawn]'.
[23:25:56]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [1869][ix_sewergarbagespawn]'.
[23:26:33]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [3916][ix_sewergarbagespawn]'.
[23:27:18]	CCA.C17-GRID.i3.08313 has gained 10 tokens.
[23:27:56]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [3947][ix_sewergarbagespawn]'.
[23:28:31]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [3947][ix_sewergarbagespawn]'.
[23:28:51]	Brian Smith has gained a 'Human Science Eye Poster' #25344.
[23:28:55]	Brian Smith has gained a 'Old Newspaper' #25345.
[23:29:03]	Brian Smith ran 'drop' on item 'Old Newspaper' (#25345)
[23:29:03]	Brian Smith has lost a 'Old Newspaper' #25345.
[23:29:08]	Brian Smith ran 'place' on item 'Human Science Eye Poster' (#25344)
[23:29:37]	Brian Smith has gained a 'Boot' #25346.
[23:29:37]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [3955][ix_sewergarbagespawn]'.
[23:29:39]	Brian Smith ran 'drop' on item 'Boot' (#25346)
[23:29:39]	Brian Smith has lost a 'Boot' #25346.
[23:29:46]	Brian Smith ran 'View' on item 'Paper' (#25193)
[23:29:56]	Brian Smith has gained a 'Bolts' #25347.
[23:29:58]	Brian Smith opened the '' #253 container.
[23:30:04]	Brian Smith closed the '' #253 container.
[23:30:25]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [1716][ix_sewergarbagespawn]'.
[23:30:42]	Brian Smith has gained a 'Scrap Glass' #25348.
[23:30:47]	Brian Smith has gained a 'Bar of Soap' #25349.
[23:30:50]	Brian Smith ran 'drop' on item 'Scrap Glass' (#25348)
[23:30:50]	Brian Smith has lost a 'Scrap Glass' #25348.
[23:30:56]	Brian Smith ran 'drop' on item 'Bar of Soap' (#25349)
[23:30:56]	Brian Smith has lost a 'Bar of Soap' #25349.
[23:31:08]	Brian Smith has gained a 'Empty Glass Bottle' #25350.
[23:31:12]	Brian Smith ran 'Equip' on item 'Empty Glass Bottle' (#25350)
[23:31:22]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [3911][ix_searchdumpster]'.
[23:31:23]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [3961][ix_sewergarbagespawn]'.
[23:31:30]	Brian Smith ran 'EquipUn' on item 'Empty Glass Bottle' (#25350)
[23:31:31]	Brian Smith ran 'Equip' on item 'Empty Glass Bottle' (#25350)
[23:31:32]	Brian Smith ran 'EquipUn' on item 'Empty Glass Bottle' (#25350)
[23:31:33]	Brian Smith ran 'drop' on item 'Empty Glass Bottle' (#25350)
[23:31:33]	Brian Smith has lost a 'Empty Glass Bottle' #25350.
[23:31:51]	Brian Smith has gained a 'Broken Computer Monitor' #25351.
[23:31:57]	Brian Smith ran 'drop' on item 'Broken Computer Monitor' (#25351)
[23:31:57]	Brian Smith has lost a 'Broken Computer Monitor' #25351.
[23:32:12]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [1810][ix_sewergarbagespawn]'.
[23:32:17]	Brian Smith has gained a 'Scrap Metal' #25352.
[23:32:18]	CCA.C17-GRID.i3.08313 has gained 10 tokens.
[23:32:20]	Brian Smith opened the '' #308 container.
[23:32:26]	Brian Smith closed the '' #308 container.
[23:32:31]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [3962][ix_sewergarbagespawn]'.
[23:32:35]	Brian Smith has gained a 'Empty Chinese Takeout' #25353.
[23:32:39]	Brian Smith ran 'drop' on item 'Empty Chinese Takeout' (#25353)
[23:32:39]	Brian Smith has lost a 'Empty Chinese Takeout' #25353.
[23:32:41]	Brian Smith opened the '' #252 container.
[23:32:43]	Brian Smith closed the '' #252 container.
[23:32:45]	Brian Smith opened the 'Dumpster' #2548 container.
[23:32:47]	Brian Smith closed the 'Dumpster' #2548 container.
[23:32:48]	Brian Smith opened the '' #252 container.
[23:32:58]	Brian Smith closed the '' #252 container.
[23:33:17]	Brian Smith has gained a 'Rubber Tire' #25354.
[23:33:25]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [3968][ix_sewergarbagespawn]'.
[23:33:29]	Brian Smith has gained a 'Circuit Board' #25355.
[23:33:33]	Brian Smith has gained a 'Capacitors' #25356.
[23:33:41]	Brian Smith ran 'drop' on item 'Circuit Board' (#25355)
[23:33:41]	Brian Smith has lost a 'Circuit Board' #25355.
[23:33:42]	Brian Smith ran 'drop' on item 'Rubber Tire' (#25354)
[23:33:42]	Brian Smith has lost a 'Rubber Tire' #25354.
[23:33:42]	Brian Smith ran 'drop' on item 'Capacitors' (#25356)
[23:33:42]	Brian Smith has lost a 'Capacitors' #25356.
[23:34:10]	Brian Smith opened the '' #240 container.
[23:34:12]	CCA.C17-GRID.i3.08313 exited observer at their location.
[23:34:14]	CCA.C17-GRID.i3.08313 entered observer.
[23:34:15]	Brian Smith closed the '' #240 container.
[23:34:16]	Brian Smith opened the 'Dumpster' #2549 container.
[23:34:18]	Brian Smith closed the 'Dumpster' #2549 container.
[23:34:58]	CCA.C17-GRID.i3.08313 has spawned a 'Entity [3973][ix_sewergarbagespawn]'.
[23:37:32]	Brian Smith opened the '' #253 container.
[23:37:32]	Brian Smith closed the '' #253 container.
[23:37:33]	Brian Smith opened the '' #253 container.
[23:37:35]	Brian Smith closed the '' #253 container.
[23:37:41]	moe loaded the character 'CCA.C17-UNION.i5.07722'
[23:39:04]	[OOC] CCA.C17-GRID.i3.08313: alright
[23:39:09]	[OOC] CCA.C17-GRID.i3.08313: i'm gonna hop off and do some more dev work
[23:39:11]	[OOC] CCA.C17-GRID.i3.08313: first thouh
[23:39:14]	[OOC] CCA.C17-GRID.i3.08313: i need to get you your ammo
[23:39:27]	matt saton loaded the character 'CCA.C08-QrM.95283'
[23:39:31]	CCA.C08-QrM.95283 used command '/CharSetSkin qrm 2'.
[23:39:33]	CCA.C08-QrM.95283 used command '/CharSetSkin qrm 2'.
[23:39:34]	[OOC] CCA.C17-UNION.i5.07722: you sure, i dont need it like crazy
[23:39:37]	CCA.C08-QrM.95283 entered observer.
[23:39:40]	CCA.C08-QrM.95283 used command '/PlySearch i5'.
[23:39:45]	[OOC] CCA.C08-QrM.95283: how much ammo do you have
[23:39:56]	CCA.C08-QrM.95283 exited observer at their location.
[23:40:03]	CCA.C08-QrM.95283 used command '/DoorSetTitle Armory'.
[23:40:10]	CCA.C08-QrM.95283 used command '/DoorSetHidden false'.
[23:40:16]	[OOC] CCA.C17-UNION.i5.07722: I have 69 verdicts in total.
[23:40:29]	[OOC] CCA.C08-QrM.95283: i'll give you one magazine
[23:40:35]	CCA.C08-QrM.95283 used command '/CharGiveItem i5 9mm ammo magazine'.
[23:40:41]	[OOC] CCA.C17-UNION.i5.07722: k, i know they go fast lol
[23:40:43]	CCA.C08-QrM.95283 used command '/CharGiveItem i5 9mm round magazine'.
[23:40:47]	CCA.C08-QrM.95283 used command '/CharGiveItem i5 9mm magazine'.
[23:40:51]	CCA.C08-QrM.95283 used command '/CharGiveItem i5 9mm bullet magazine'.
[23:40:52]	CCA.C08-QrM.95283 used command '/adminspawnmenu'.
[23:41:01]	CCA.C17-UNION.i5.07722 has gained a '9mm Pistol Magazine' #25357.
